accuracy,balanced_accuracy,basis,dim,n_eval,n_negative,n_positive,n_total,representation,target
0.7797619104385376,0.7858385145664215,random,32,336,161,175,336,resid_l20,failure_attempted_refusal
0.6696428656578064,0.6667080819606781,topvar,16,336,161,175,336,resid_l20,failure_attempted_refusal
0.75,0.7483229637145996,topvar,32,336,161,175,336,resid_l20,failure_attempted_refusal
0.7535714507102966,0.7535714507102966,raw,full,280,335,1,336,resid_l20,failure_clean_refusal
0.47857141494750977,0.47857141494750977,pca,16,280,335,1,336,resid_l20,failure_clean_refusal
0.4749999940395355,0.4749999940395355,pca,32,280,335,1,336,resid_l20,failure_clean_refusal
0.4571428596973419,0.4571428596973419,random,16,280,335,1,336,resid_l20,failure_clean_refusal
0.44285714626312256,0.44285714626312256,random,32,280,335,1,336,resid_l20,failure_clean_refusal
0.38928571343421936,0.38928571343421936,topvar,16,280,335,1,336,resid_l20,failure_clean_refusal
0.44285714626312256,0.44285714626312256,topvar,32,280,335,1,336,resid_l20,failure_clean_refusal
0.75,0.7901979684829712,raw,full,336,121,215,336,resid_l20,failure_problem_response
0.7172619104385376,0.7646165788173676,pca,16,336,121,215,336,resid_l20,failure_problem_response
0.7172619104385376,0.7646165788173676,pca,32,336,121,215,336,resid_l20,failure_problem_response
0.738095223903656,0.77366903424263,random,16,336,121,215,336,resid_l20,failure_problem_response
0.6726190447807312,0.729732871055603,random,32,336,121,215,336,resid_l20,failure_problem_response
0.6875,0.6763213574886322,topvar,16,336,121,215,336,resid_l20,failure_problem_response
0.7232142686843872,0.7259081304073334,topvar,32,336,121,215,336,resid_l20,failure_problem_response
0.8154761791229248,0.8188590705394745,raw,full,336,162,174,336,resid_l20,failure_bad_attempt
0.8154761791229248,0.8188590705394745,pca,16,336,162,174,336,resid_l20,failure_bad_attempt
0.8154761791229248,0.8188590705394745,pca,32,336,162,174,336,resid_l20,failure_bad_attempt
0.7827380895614624,0.7853341996669769,random,16,336,162,174,336,resid_l20,failure_bad_attempt
0.7857142686843872,0.7907620072364807,random,32,336,162,174,336,resid_l20,failure_bad_attempt
0.6666666865348816,0.664112389087677,topvar,16,336,162,174,336,resid_l20,failure_bad_attempt
0.7589285969734192,0.7578756809234619,topvar,32,336,162,174,336,resid_l20,failure_bad_attempt
0.9077380895614624,0.8800926208496094,raw,full,336,216,120,336,resid_l20,failure_repetition
0.9166666865348816,0.9203703701496124,pca,16,336,216,120,336,resid_l20,failure_repetition
0.9166666865348816,0.9203703701496124,pca,32,336,216,120,336,resid_l20,failure_repetition
0.8720238208770752,0.8745370209217072,random,16,336,216,120,336,resid_l20,failure_repetition
0.9107142686843872,0.9046296179294586,random,32,336,216,120,336,resid_l20,failure_repetition
0.8303571343421936,0.8310185074806213,topvar,16,336,216,120,336,resid_l20,failure_repetition
0.863095223903656,0.8657407462596893,topvar,32,336,216,120,336,resid_l20,failure_repetition
0.6458333134651184,0.68529412150383,raw,full,336,306,30,336,resid_l20,failure_artifact
0.5922619104385376,0.7761437892913818,pca,16,336,306,30,336,resid_l20,failure_artifact
0.5922619104385376,0.7761437892913818,pca,32,336,306,30,336,resid_l20,failure_artifact
0.550595223903656,0.7232026159763336,random,16,336,306,30,336,resid_l20,failure_artifact
0.574404776096344,0.7513071894645691,random,32,336,306,30,336,resid_l20,failure_artifact
0.5535714030265808,0.7549019753932953,topvar,16,336,306,30,336,resid_l20,failure_artifact
0.5446428656578064,0.75,topvar,32,336,306,30,336,resid_l20,failure_artifact
0.6815476417541504,0.7207209765911102,raw,full,336,271,65,336,resid_l20,failure_unsafe_or_contradictory
0.5357142686843872,0.688787966966629,pca,16,336,271,65,336,resid_l20,failure_unsafe_or_contradictory
0.538690447807312,0.6906329840421677,pca,32,336,271,65,336,resid_l20,failure_unsafe_or_contradictory
0.5297619104385376,0.6558614820241928,random,16,336,271,65,336,resid_l20,failure_unsafe_or_contradictory
0.5625,0.6995458453893661,random,32,336,271,65,336,resid_l20,failure_unsafe_or_contradictory
0.5297619104385376,0.6441669017076492,topvar,16,336,271,65,336,resid_l20,failure_unsafe_or_contradictory
0.5267857313156128,0.6774056255817413,topvar,32,336,271,65,336,resid_l20,failure_unsafe_or_contradictory
0.75,0.7907407283782959,raw,full,336,216,120,336,resid_l20,failure_no_refusal
0.7142857313156128,0.7629629671573639,pca,16,336,216,120,336,resid_l20,failure_no_refusal
0.7142857313156128,0.7629629671573639,pca,32,336,216,120,336,resid_l20,failure_no_refusal
0.7351190447807312,0.7717592418193817,random,16,336,216,120,336,resid_l20,failure_no_refusal
0.6726190447807312,0.7305555641651154,random,32,336,216,120,336,resid_l20,failure_no_refusal
0.6904761791229248,0.6796296238899231,topvar,16,336,216,120,336,resid_l20,failure_no_refusal
0.7202380895614624,0.7194444239139557,topvar,32,336,216,120,336,resid_l20,failure_no_refusal
0.8154761791229248,0.8196273446083069,raw,full,336,161,175,336,resid_l25,failure_attempted_refusal
0.8125,0.8170186281204224,pca,16,336,161,175,336,resid_l25,failure_attempted_refusal
0.8065476417541504,0.810807466506958,pca,32,336,161,175,336,resid_l25,failure_attempted_refusal
0.7559523582458496,0.759751558303833,random,16,336,161,175,336,resid_l25,failure_attempted_refusal
0.7351190447807312,0.7355279326438904,random,32,336,161,175,336,resid_l25,failure_attempted_refusal
0.7559523582458496,0.7599999904632568,topvar,16,336,161,175,336,resid_l25,failure_attempted_refusal
0.7678571343421936,0.7726708054542542,topvar,32,336,161,175,336,resid_l25,failure_attempted_refusal
0.8928571343421936,0.8928571343421936,raw,full,280,335,1,336,resid_l25,failure_clean_refusal
0.4178571403026581,0.4178571403026581,pca,16,280,335,1,336,resid_l25,failure_clean_refusal
0.41428571939468384,0.41428571939468384,pca,32,280,335,1,336,resid_l25,failure_clean_refusal
0.4714285731315613,0.4714285731315613,random,16,280,335,1,336,resid_l25,failure_clean_refusal
0.4749999940395355,0.4749999940395355,random,32,280,335,1,336,resid_l25,failure_clean_refusal
0.37857142090797424,0.37857142090797424,topvar,16,280,335,1,336,resid_l25,failure_clean_refusal
0.40714284777641296,0.40714284777641296,topvar,32,280,335,1,336,resid_l25,failure_clean_refusal
0.7559523582458496,0.7912358045578003,raw,full,336,121,215,336,resid_l25,failure_problem_response
0.7053571343421936,0.7589275538921356,pca,16,336,121,215,336,resid_l25,failure_problem_response
0.7083333134651184,0.7612531185150146,pca,32,336,121,215,336,resid_l25,failure_problem_response
0.7083333134651184,0.7431866228580475,random,16,336,121,215,336,resid_l25,failure_problem_response
0.6964285969734192,0.7248510420322418,random,32,336,121,215,336,resid_l25,failure_problem_response
0.6964285969734192,0.7411108911037445,topvar,16,336,121,215,336,resid_l25,failure_problem_response
0.6904761791229248,0.7364597320556641,topvar,32,336,121,215,336,resid_l25,failure_problem_response
0.8184523582458496,0.8219454884529114,raw,full,336,162,174,336,resid_l25,failure_bad_attempt
0.8125,0.8161983788013458,pca,16,336,162,174,336,resid_l25,failure_bad_attempt
0.8125,0.8159855306148529,pca,32,336,162,174,336,resid_l25,failure_bad_attempt
0.7589285969734192,0.7621328234672546,random,16,336,162,174,336,resid_l25,failure_bad_attempt
0.7410714030265808,0.7414857447147369,random,32,336,162,174,336,resid_l25,failure_bad_attempt
0.7559523582458496,0.7592592835426331,topvar,16,336,162,174,336,resid_l25,failure_bad_attempt
0.7648809552192688,0.7689442336559296,topvar,32,336,162,174,336,resid_l25,failure_bad_attempt
0.9166666865348816,0.885185182094574,raw,full,336,216,120,336,resid_l25,failure_repetition
0.9285714030265808,0.9166666567325592,pca,16,336,216,120,336,resid_l25,failure_repetition
0.9285714030265808,0.9166666567325592,pca,32,336,216,120,336,resid_l25,failure_repetition
0.851190447807312,0.845370352268219,random,16,336,216,120,336,resid_l25,failure_repetition
0.8125,0.8245370388031006,random,32,336,216,120,336,resid_l25,failure_repetition
0.851190447807312,0.8361111283302307,topvar,16,336,216,120,336,resid_l25,failure_repetition
0.8720238208770752,0.8560185134410858,topvar,32,336,216,120,336,resid_l25,failure_repetition
0.6547619104385376,0.7352941036224365,raw,full,336,306,30,336,resid_l25,failure_artifact
0.574404776096344,0.7513071894645691,pca,16,336,306,30,336,resid_l25,failure_artifact
0.5654761791229248,0.7464052140712738,pca,32,336,306,30,336,resid_l25,failure_artifact
0.5625,0.7297385632991791,random,16,336,306,30,336,resid_l25,failure_artifact
0.5625,0.7447712421417236,random,32,336,306,30,336,resid_l25,failure_artifact
0.5535714030265808,0.7398692667484283,topvar,16,336,306,30,336,resid_l25,failure_artifact
0.5267857313156128,0.7251633852720261,topvar,32,336,306,30,336,resid_l25,failure_artifact
0.675595223903656,0.6994890868663788,raw,full,336,271,65,336,resid_l25,failure_unsafe_or_contradictory
0.5625,0.652767539024353,pca,16,336,271,65,336,resid_l25,failure_unsafe_or_contradictory
0.5773809552192688,0.6736871898174286,pca,32,336,271,65,336,resid_l25,failure_unsafe_or_contradictory
0.5416666865348816,0.6398524045944214,random,16,336,271,65,336,resid_l25,failure_unsafe_or_contradictory
0.6220238208770752,0.7013624906539917,random,32,336,271,65,336,resid_l25,failure_unsafe_or_contradictory
0.5089285969734192,0.625404492020607,topvar,16,336,271,65,336,resid_l25,failure_unsafe_or_contradictory
0.5416666865348816,0.6749361306428909,topvar,32,336,271,65,336,resid_l25,failure_unsafe_or_contradictory
0.7559523582458496,0.789814829826355,raw,full,336,216,120,336,resid_l25,failure_no_refusal
0.7053571343421936,0.7597222030162811,pca,16,336,216,120,336,resid_l25,failure_no_refusal
0.7083333134651184,0.7620370388031006,pca,32,336,216,120,336,resid_l25,failure_no_refusal
0.7083333134651184,0.7453703582286835,random,16,336,216,120,336,resid_l25,failure_no_refusal
0.6934523582458496,0.7226851880550385,random,32,336,216,120,336,resid_l25,failure_no_refusal
0.7053571343421936,0.7486110925674438,topvar,16,336,216,120,336,resid_l25,failure_no_refusal
0.699404776096344,0.7439814805984497,topvar,32,336,216,120,336,resid_l25,failure_no_refusal
0.7410714030265808,0.7479503154754639,raw,full,336,161,175,336,resid_l29,failure_attempted_refusal
0.726190447807312,0.7341614961624146,pca,16,336,161,175,336,resid_l29,failure_attempted_refusal
0.726190447807312,0.7341614961624146,pca,32,336,161,175,336,resid_l29,failure_attempted_refusal
0.7232142686843872,0.7300621271133423,random,16,336,161,175,336,resid_l29,failure_attempted_refusal
0.7291666865348816,0.7340372800827026,random,32,336,161,175,336,resid_l29,failure_attempted_refusal
0.6904761791229248,0.6996273249387741,topvar,16,336,161,175,336,resid_l29,failure_attempted_refusal
0.6845238208770752,0.6939130425453186,topvar,32,336,161,175,336,resid_l29,failure_attempted_refusal
0.9607142806053162,0.9607142806053162,raw,full,280,335,1,336,resid_l29,failure_clean_refusal
0.43214285373687744,0.43214285373687744,pca,16,280,335,1,336,resid_l29,failure_clean_refusal
0.43214285373687744,0.43214285373687744,pca,32,280,335,1,336,resid_l29,failure_clean_refusal
0.3857142925262451,0.3857142925262451,random,16,280,335,1,336,resid_l29,failure_clean_refusal
0.4107142984867096,0.4107142984867096,random,32,280,335,1,336,resid_l29,failure_clean_refusal
0.3499999940395355,0.3499999940395355,topvar,16,280,335,1,336,resid_l29,failure_clean_refusal
0.34285715222358704,0.34285715222358704,topvar,32,280,335,1,336,resid_l29,failure_clean_refusal
0.7172619104385376,0.7555833160877228,raw,full,336,121,215,336,resid_l29,failure_problem_response
0.6458333134651184,0.7106092572212219,pca,16,336,121,215,336,resid_l29,failure_problem_response
0.6458333134651184,0.7106092572212219,pca,32,336,121,215,336,resid_l29,failure_problem_response
0.6517857313156128,0.7080338299274445,random,16,336,121,215,336,resid_l29,failure_problem_response
0.636904776096344,0.678339421749115,random,32,336,121,215,336,resid_l29,failure_problem_response
0.6160714030265808,0.6891601085662842,topvar,16,336,121,215,336,resid_l29,failure_problem_response
0.6220238208770752,0.6974245607852936,topvar,32,336,121,215,336,resid_l29,failure_problem_response
0.7470238208770752,0.7529799938201904,raw,full,336,162,174,336,resid_l29,failure_bad_attempt
0.7321428656578064,0.7388250231742859,pca,16,336,162,174,336,resid_l29,failure_bad_attempt
0.7321428656578064,0.7388250231742859,pca,32,336,162,174,336,resid_l29,failure_bad_attempt
0.726190447807312,0.7322264909744263,random,16,336,162,174,336,resid_l29,failure_bad_attempt
0.7291666865348816,0.7331843078136444,random,32,336,162,174,336,resid_l29,failure_bad_attempt
0.6934523582458496,0.7012558430433273,topvar,16,336,162,174,336,resid_l29,failure_bad_attempt
0.6904761791229248,0.6983822882175446,topvar,32,336,162,174,336,resid_l29,failure_bad_attempt
0.8125,0.7412036955356598,raw,full,336,216,120,336,resid_l29,failure_repetition
0.851190447807312,0.8194444477558136,pca,16,336,216,120,336,resid_l29,failure_repetition
0.851190447807312,0.8194444477558136,pca,32,336,216,120,336,resid_l29,failure_repetition
0.824404776096344,0.8041666746139526,random,16,336,216,120,336,resid_l29,failure_repetition
0.7827380895614624,0.762499988079071,random,32,336,216,120,336,resid_l29,failure_repetition
0.773809552192688,0.7277777791023254,topvar,16,336,216,120,336,resid_l29,failure_repetition
0.7827380895614624,0.7384259104728699,topvar,32,336,216,120,336,resid_l29,failure_repetition
0.6607142686843872,0.7385620772838593,raw,full,336,306,30,336,resid_l29,failure_artifact
0.574404776096344,0.7513071894645691,pca,16,336,306,30,336,resid_l29,failure_artifact
0.5773809552192688,0.7529411613941193,pca,32,336,306,30,336,resid_l29,failure_artifact
0.5803571343421936,0.7545751631259918,random,16,336,306,30,336,resid_l29,failure_artifact
0.550595223903656,0.7232026159763336,random,32,336,306,30,336,resid_l29,failure_artifact
0.5535714030265808,0.7398692667484283,topvar,16,336,306,30,336,resid_l29,failure_artifact
0.5565476417541504,0.7415032684803009,topvar,32,336,306,30,336,resid_l29,failure_artifact
0.574404776096344,0.6835367679595947,raw,full,336,271,65,336,resid_l29,failure_unsafe_or_contradictory
0.4613095223903656,0.6485098004341125,pca,16,336,271,65,336,resid_l29,failure_unsafe_or_contradictory
0.4583333432674408,0.6466647684574127,pca,32,336,271,65,336,resid_l29,failure_unsafe_or_contradictory
0.4672619104385376,0.6054215282201767,random,16,336,271,65,336,resid_l29,failure_unsafe_or_contradictory
0.5208333134651184,0.6737155914306641,random,32,336,271,65,336,resid_l29,failure_unsafe_or_contradictory
0.3839285671710968,0.5479137152433395,topvar,16,336,271,65,336,resid_l29,failure_unsafe_or_contradictory
0.3898809552192688,0.5516037493944168,topvar,32,336,271,65,336,resid_l29,failure_unsafe_or_contradictory
0.711309552192688,0.7495370209217072,raw,full,336,216,120,336,resid_l29,failure_no_refusal
0.6428571343421936,0.7092592567205429,pca,16,336,216,120,336,resid_l29,failure_no_refusal
0.6428571343421936,0.7092592567205429,pca,32,336,216,120,336,resid_l29,failure_no_refusal
0.6458333134651184,0.7023147940635681,random,16,336,216,120,336,resid_l29,failure_no_refusal
0.6398809552192688,0.6828703582286835,random,32,336,216,120,336,resid_l29,failure_no_refusal
0.6101190447807312,0.683796301484108,topvar,16,336,216,120,336,resid_l29,failure_no_refusal
0.6160714030265808,0.6921296268701553,topvar,32,336,216,120,336,resid_l29,failure_no_refusal
