a_energy_in_b_top1024,a_energy_in_b_top256,a_energy_in_b_top512,a_energy_in_b_top64,b_energy_in_a_top1024,b_energy_in_a_top256,b_energy_in_a_top512,b_energy_in_a_top64,group_a,group_b,layer,mask,mean_residual_cosine,top1024_jaccard,top256_jaccard,top512_jaccard,top64_jaccard
0.7687449604676229,0.2601456497327942,0.45225119635115957,0.08491362313360737,0.7704748922037745,0.2703728737914028,0.45658605154845505,0.08626863217744936,benign_remove_tracking,tracking_original,20,target,0.8374334573745728,0.6704730831973899,0.391304347826087,0.4422535211267606,0.30612244897959184
0.697921920089975,0.1884491722247637,0.36004991636266864,0.048857333533715984,0.6984022902037321,0.18069749151955325,0.35581167795602464,0.04962049809716194,one_time_code,permission_slip,20,target,0.24387744069099426,0.5526914329037149,0.13024282560706402,0.2503052503052503,0.04918032786885246
0.6996188258923696,0.18613418602875595,0.3605108723520207,0.04607019106245282,0.6934348802757648,0.1830132330073994,0.35148217680663874,0.04939494286694842,one_time_code,tracking_original,20,target,0.19965532422065735,0.5410082768999247,0.1277533039647577,0.22634730538922157,0.03225806451612903
0.7344298508314688,0.2173575274952546,0.3977879497065843,0.061044335400581226,0.733018197893418,0.2201002328399871,0.3986405507589625,0.06763150290598824,permission_slip,tracking_original,20,target,0.6088163256645203,0.5888285492629945,0.20754716981132076,0.30779054916985954,0.14285714285714285
0.7349508758349544,0.22497597776204073,0.4118996856202982,0.06710217847886134,0.7421215192664931,0.23163194226034037,0.41679517642842273,0.07064040776250315,benign_account_recovery,benign_remove_tracking,21,all,0.8658066987991333,0.6995850622406639,0.4883720930232558,0.558599695585997,0.3473684210526316
0.7243709625854658,0.21065793574108846,0.39516410426031934,0.06614923788419376,0.7217317525577074,0.21682419024552263,0.3923013427429527,0.061935623705892034,benign_account_recovery,one_time_code,21,all,0.7576494216918945,0.654281098546042,0.3837837837837838,0.47763347763347763,0.31958762886597936
0.7160863950183727,0.21923581580124835,0.3950268106184512,0.06551926419134556,0.7346870268785556,0.23421509353008524,0.41255055994285167,0.07255244617651879,benign_account_recovery,permission_slip,21,all,0.8334031105041504,0.6691116544417278,0.4670487106017192,0.5103244837758112,0.30612244897959184
0.728885592882896,0.21929055584241589,0.405474288209871,0.06694993965992614,0.7430813166308906,0.23668975788387323,0.41892718162558906,0.07239727831040074,benign_account_recovery,tracking_original,21,all,0.8473267555236816,0.6967688483844242,0.4670487106017192,0.5375375375375375,0.4065934065934066
0.7248692332696299,0.21874433203418878,0.3990993705460831,0.06917789010069701,0.7126749981147947,0.21469861242512883,0.3879465212279698,0.06302331395097747,benign_remove_tracking,one_time_code,21,all,0.734472393989563,0.6449799196787148,0.4065934065934066,0.46915351506456243,0.3333333333333333
0.731398238808107,0.2269600713447253,0.4084864142701792,0.0712569518559922,0.739792291825696,0.2344409716160259,0.4197850268000672,0.07364942770943866,benign_remove_tracking,permission_slip,21,all,0.843153178691864,0.6828266228430567,0.4755043227665706,0.5468277945619335,0.3763440860215054
0.7553198596404713,0.2460280470326656,0.43508401369557825,0.07767283982786845,0.7655909044629632,0.25450360949377265,0.4488271331853908,0.08186633918745255,benign_remove_tracking,tracking_original,21,all,0.9494333267211914,0.7716262975778547,0.6050156739811913,0.6516129032258065,0.5609756097560976
0.7202728694697281,0.21489261916141658,0.391583863852087,0.06441219835621671,0.7365855721608863,0.22736285471861048,0.40616760061258045,0.07098293000353298,one_time_code,permission_slip,21,all,0.7871872782707214,0.6704730831973899,0.4222222222222222,0.4883720930232558,0.3763440860215054
0.7188181094118035,0.20692250642139137,0.39143798152245246,0.06276157017614534,0.7364820208329211,0.22414624623379364,0.4092652879239895,0.07245262232624547,one_time_code,tracking_original,21,all,0.7581433057785034,0.6677524429967426,0.36533333333333334,0.4862119013062409,0.31958762886597936
0.7435324285209121,0.2358668769090091,0.4209554832760501,0.07610323413790748,0.741734553606408,0.23977063230048282,0.4223165562794829,0.07704547758749744,permission_slip,tracking_original,21,all,0.8705446124076843,0.7080900750625522,0.49271137026239065,0.558599695585997,0.45454545454545453
0.7366210894559657,0.21851950799839387,0.39840299753203,0.05996123020947583,0.7357394465638105,0.2093731168177251,0.3942751505052636,0.059414028676572764,benign_account_recovery,benign_remove_tracking,21,target,0.639512300491333,0.617693522906793,0.20187793427230047,0.3128205128205128,0.0847457627118644
0.7120745369316116,0.1870873754961099,0.36649976766901876,0.04732668186687777,0.7125028042747743,0.19304873520559676,0.36789362326377884,0.05000490175190277,benign_account_recovery,one_time_code,21,target,0.31515467166900635,0.5729646697388633,0.1352549889135255,0.24574209245742093,0.03225806451612903
0.6911932955408149,0.18530083149232512,0.35545391629559897,0.049685027719597055,0.6996758062084458,0.18538518073536547,0.36150673618095963,0.054404345759240136,benign_account_recovery,permission_slip,21,target,0.3959805369377136,0.5352323838080959,0.11546840958605664,0.2322503008423586,0.06666666666666667
0.7195410616900562,0.2033730937411621,0.3831756729904829,0.0569579303113857,0.7229909536694424,0.19544787011097695,0.3771814841295202,0.05402383473167012,benign_account_recovery,tracking_original,21,target,0.4916214644908905,0.5802469135802469,0.1689497716894977,0.2832080200501253,0.07563025210084033
0.7059422557776667,0.18854389867451038,0.35734471059408673,0.04984152465821486,0.6987006489533717,0.18876762544837764,0.3554006007809121,0.048992151441521845,benign_remove_tracking,one_time_code,21,target,0.2813114821910858,0.5633587786259542,0.13024282560706402,0.2322503008423586,0.05785123966942149
0.7054675277067823,0.2030862358086734,0.373922402497204,0.0528014321409314,0.7167663805323538,0.1993316482788086,0.3807504945493249,0.05734388129141209,benign_remove_tracking,permission_slip,21,target,0.4889242351055145,0.5503406510219531,0.16099773242630386,0.26108374384236455,0.07563025210084033
0.7666295088374814,0.2571175748713645,0.4449746552719093,0.08004124260223842,0.76660179392702,0.25227308194384,0.44471802296131535,0.08385901202297251,benign_remove_tracking,tracking_original,21,target,0.8315921425819397,0.6582995951417004,0.3473684210526316,0.43216783216783217,0.3473684210526316
0.710890520551913,0.18665204265046073,0.3661514242873451,0.043043732303436555,0.7127760605694947,0.18943187318128937,0.36805909322928543,0.05143083750232671,one_time_code,permission_slip,21,target,0.28958532214164734,0.5778120184899846,0.1352549889135255,0.24725943970767356,0.03225806451612903
0.7101800341447813,0.19097405313159946,0.37245241088051284,0.048488402843701865,0.7098502253829768,0.19295484532816978,0.36555172585542756,0.053643569705249576,one_time_code,tracking_original,21,target,0.32436713576316833,0.5729646697388633,0.14798206278026907,0.257985257985258,0.06666666666666667
0.7337103635824231,0.20445621785144313,0.39422659538367216,0.0578967736853337,0.7200092974671863,0.2082613610256514,0.3803057998209707,0.05844353767310067,permission_slip,tracking_original,21,target,0.5826013684272766,0.5925349922239502,0.18518518518518517,0.2864321608040201,0.10344827586206896
0.7279189961559858,0.2092340597262119,0.3944524145874149,0.058435605936991555,0.7265334998613271,0.20662961728141957,0.3886872365996824,0.05672031271928178,benign_account_recovery,benign_remove_tracking,22,all,0.7191141843795776,0.6609894566098946,0.3473684210526316,0.4422535211267606,0.24271844660194175
0.7129099548389296,0.18859399140335212,0.3652710055863908,0.054352937606080814,0.7047988392362343,0.1904864047134382,0.3639368602287878,0.04931240296605342,benign_account_recovery,one_time_code,22,all,0.5694708824157715,0.6062745098039216,0.22195704057279236,0.3161953727506427,0.18518518518518517
0.7189901407063538,0.2010054102208286,0.382674030787423,0.0571150677355125,0.7203079999958907,0.20678751057899228,0.381986585374428,0.056787821014786036,benign_account_recovery,permission_slip,22,all,0.6883474588394165,0.6357827476038339,0.31958762886597936,0.39319727891156464,0.18518518518518517
0.722655161840837,0.20339560295197254,0.38060990060201955,0.05263716983455361,0.7202574104521501,0.19760480157346574,0.3827799454038302,0.055897681435258424,benign_account_recovery,tracking_original,22,all,0.6611824035644531,0.6423416198877305,0.29949238578680204,0.3989071038251366,0.18518518518518517
0.7054655266134076,0.18708909939828,0.3654448728428001,0.05040298120160015,0.7039769293987997,0.18645715465041868,0.36265348041762213,0.05493709445688385,benign_remove_tracking,one_time_code,22,all,0.46701493859291077,0.6125984251968504,0.23076923076923078,0.32642487046632124,0.1743119266055046
0.7180669689011703,0.20245247778514558,0.3797283822701018,0.05430265931571378,0.724331324411806,0.20475769690115553,0.38667531583172815,0.060455042991328624,benign_remove_tracking,permission_slip,22,all,0.6916815042495728,0.6410256410256411,0.3128205128205128,0.3989071038251366,0.23076923076923078
0.750960085256897,0.22523320393291318,0.4125019634095216,0.06420447394936422,0.7536013836926176,0.22964754823605904,0.4190014840736319,0.06694920615740274,benign_remove_tracking,tracking_original,22,all,0.9143208265304565,0.7385398981324278,0.45042492917847027,0.5352323838080959,0.4222222222222222
0.7119396638208623,0.19436600202132892,0.36826577214388556,0.05389684234067833,0.7207166495328072,0.20077109175032953,0.3799750719688014,0.05618583457019415,one_time_code,permission_slip,22,all,0.630130410194397,0.6397117694155324,0.2736318407960199,0.3763440860215054,0.20754716981132076
0.7143971652631479,0.1865411482858884,0.3655027118028113,0.05147209378791378,0.7110963383649858,0.19518513528157577,0.3736674229021561,0.052055596902370924,one_time_code,tracking_original,22,all,0.49209320545196533,0.6228209191759112,0.2161520190023753,0.35092348284960423,0.16363636363636364
0.7243328801296254,0.20623050272109825,0.39296855101851935,0.057971679067345544,0.7209515544045374,0.20766650295650432,0.3872947779249325,0.05495039282660357,permission_slip,tracking_original,22,all,0.7291036248207092,0.6318725099601593,0.3333333333333333,0.4422535211267606,0.20754716981132076
0.7223342102406232,0.20208157497567056,0.39473507423817217,0.0586744893057827,0.7203220172729149,0.20404359907774866,0.3851088114237775,0.05319464174703529,benign_account_recovery,benign_remove_tracking,22,target,0.5823566913604736,0.5962587685113017,0.17701149425287357,0.31958762886597936,0.12280701754385964
0.6978501002014232,0.18200551767431614,0.3563236477863398,0.046503444482611594,0.6955572288243584,0.186532393584812,0.36319589767083316,0.047332009939993994,benign_account_recovery,one_time_code,22,target,0.1863381564617157,0.5468277945619335,0.13274336283185842,0.23821039903264812,0.03225806451612903
0.7060597961928368,0.19891844769388997,0.3764577637603145,0.05315773694287504,0.7147528864332248,0.19120836827992627,0.3650391343583226,0.055474799253107145,benign_account_recovery,permission_slip,22,target,0.30441397428512573,0.5753846153846154,0.1662870159453303,0.2720496894409938,0.07563025210084033
0.7087495163589992,0.18511128372900232,0.37097360703389126,0.04681360739678482,0.7069882258020138,0.18819251797981965,0.36410345970423297,0.04661132491536943,benign_account_recovery,tracking_original,22,target,0.3769543468952179,0.5729646697388633,0.13024282560706402,0.2704714640198511,0.024
0.6915767650204203,0.17583597123067196,0.35409532634455726,0.045297909808786715,0.6916852169092628,0.1769581195693662,0.3521548538620528,0.046835399568088236,benign_remove_tracking,one_time_code,22,target,0.08710595220327377,0.5479969765684052,0.09871244635193133,0.2278177458033573,0.04065040650406504
0.7191787111739265,0.20306350239919635,0.37922952408909455,0.055652781819569896,0.7192211417375433,0.19769650732191824,0.3813223194431662,0.05515726453375668,benign_remove_tracking,permission_slip,22,target,0.3827507793903351,0.5851393188854489,0.1743119266055046,0.28,0.09401709401709402
0.7637482426899,0.2398973659760198,0.43348272025775736,0.07048595122305285,0.7690069593517707,0.241079167439329,0.43591000967473914,0.07183455759679089,benign_remove_tracking,tracking_original,22,target,0.7919027805328369,0.6911643270024773,0.309462915601023,0.4242002781641168,0.18518518518518517
0.7068873788365743,0.19082784488397703,0.37122898494217416,0.048459420596343956,0.7100570947604452,0.18369684247277157,0.3645947510125464,0.04854497832870447,one_time_code,permission_slip,22,target,0.25139814615249634,0.5526914329037149,0.13274336283185842,0.2549019607843137,0.04065040650406504
0.7065737551848096,0.17563230790832346,0.36825697534085094,0.04639557571189103,0.6963024805272866,0.18228199522809743,0.3596987196871954,0.04720729285441228,one_time_code,tracking_original,22,target,0.09649130702018738,0.558599695585997,0.09635974304068523,0.24574209245742093,0.04065040650406504
0.7277809465045851,0.2094095887730719,0.38505014048503133,0.05139088763389736,0.7226115903421396,0.2057312104018826,0.385914575735988,0.055577021970828124,permission_slip,tracking_original,22,target,0.49560391902923584,0.5962587685113017,0.19069767441860466,0.29949238578680204,0.05785123966942149
0.747198793241823,0.22452175315270523,0.4151612373636112,0.06492430418261669,0.7563831029131898,0.2314497664544557,0.42277461534424615,0.06886409083617472,benign_account_recovery,benign_remove_tracking,23,all,0.8138002753257751,0.7123745819397993,0.43820224719101125,0.5398496240601504,0.29292929292929293
0.7310502926186447,0.21178930837213336,0.392461069569439,0.06416824368394297,0.731289546720183,0.2055414381341738,0.3932656713772701,0.0594601358174556,benign_account_recovery,one_time_code,23,all,0.7169813513755798,0.6800656275635767,0.3368146214099217,0.4524822695035461,0.3333333333333333
0.7297225585880055,0.2175028688680645,0.4011326309519488,0.06703034010721515,0.7412228412719093,0.2305707334208426,0.4151826549239876,0.06948008217037319,benign_account_recovery,permission_slip,23,all,0.7957802414894104,0.6704730831973899,0.45042492917847027,0.5125553914327917,0.4065934065934066
0.7410429932718987,0.21792449886645998,0.407701950681606,0.06334980813053105,0.7516622866314615,0.23388999054013512,0.42384062149395013,0.06861567013988795,benign_account_recovery,tracking_original,23,all,0.7834394574165344,0.6883759274525969,0.42618384401114207,0.5329341317365269,0.28
0.735343683224978,0.21638427102158117,0.39487418018577397,0.06493396655780198,0.7287435120095713,0.20909761882111444,0.3911424510617793,0.05737088013806114,benign_remove_tracking,one_time_code,23,all,0.6711056232452393,0.6800656275635767,0.3617021276595745,0.4361851332398317,0.29292929292929293
0.7392671130836795,0.22959433606224208,0.41776392541819335,0.06891232870323068,0.744435805333635,0.23242270017556815,0.4175610949176356,0.06902194654619875,benign_remove_tracking,permission_slip,23,all,0.8325696587562561,0.6883759274525969,0.4670487106017192,0.526080476900149,0.3473684210526316
0.7677202222498805,0.2526558810135162,0.4391310576185462,0.08033821315177939,0.7733176083147884,0.2582409080462881,0.45204153392974195,0.08382586770912386,benign_remove_tracking,tracking_original,23,all,0.9507197141647339,0.77009507346586,0.610062893081761,0.6331738437001595,0.5802469135802469
0.7297153171225602,0.21605366596450046,0.4010616384316633,0.06249599143332289,0.7414322498280695,0.23373212724360984,0.41364195459445674,0.07120533228239416,one_time_code,permission_slip,23,all,0.7622085213661194,0.6842105263157895,0.43820224719101125,0.49271137026239065,0.3617021276595745
0.7270712809709774,0.20581466694180192,0.38799858545077953,0.05848870620019412,0.7408913666330434,0.22346942817962628,0.40429773404839026,0.06900581979112966,one_time_code,tracking_original,23,all,0.6858595609664917,0.6828266228430567,0.3438320209973753,0.44428772919605075,0.31958762886597936
0.7461815931422977,0.22917151711908149,0.42434719938342025,0.07004355130149584,0.746928087461325,0.23901700005788323,0.4244818884843477,0.07332279091329008,permission_slip,tracking_original,23,all,0.8454346656799316,0.7024106400665004,0.4670487106017192,0.5538694992412747,0.3763440860215054
0.7625327299482226,0.22567355926888696,0.4221949318479249,0.06518135665873362,0.7608013014176547,0.22598694167437214,0.42359274094979393,0.06454569919538482,benign_account_recovery,benign_remove_tracking,23,target,0.6609078049659729,0.6582995951417004,0.22488038277511962,0.3671562082777036,0.09401709401709402
0.7177880194217446,0.19282702788255737,0.3711930835857502,0.05001753878379884,0.7292330307795737,0.19430807098874694,0.37053192387062267,0.048959315557720956,benign_account_recovery,one_time_code,23,target,0.3056950271129608,0.5987509758001561,0.1277533039647577,0.24878048780487805,0.03225806451612903
0.7182842089949311,0.1987041543939126,0.3784495079395556,0.05213799678193712,0.7189110508485826,0.19446278568188838,0.37542897906551903,0.049936972585680375,benign_account_recovery,permission_slip,23,target,0.4277281165122986,0.566947207345065,0.15315315315315314,0.2657601977750309,0.03225806451612903
0.7387966974658785,0.20364951731417616,0.3974169215122527,0.055703102013873455,0.7318306039275541,0.20691494658652787,0.39046418739951294,0.059341025821129066,benign_account_recovery,tracking_original,23,target,0.5255162119865417,0.6062745098039216,0.1743119266055046,0.3178893178893179,0.0847457627118644
0.7064952410106323,0.19373194913925287,0.3677931849834558,0.05141464356946503,0.7166075393632787,0.193240071869917,0.3811860204587132,0.04946846556201021,benign_remove_tracking,one_time_code,23,target,0.22200782597064972,0.5790285273708559,0.14798206278026907,0.2626387176325524,0.04065040650406504
0.7283716712252105,0.21316798867305414,0.3932846785083399,0.057344842712577095,0.7348162351756334,0.2065633630250771,0.38458256319576084,0.059403139103079525,benign_remove_tracking,permission_slip,23,target,0.5416922569274902,0.6037588097102584,0.20187793427230047,0.2880503144654088,0.07563025210084033
0.7807939595074341,0.2538084091971215,0.45697526497061347,0.08044795155241062,0.7790307852923322,0.2525008699022711,0.44950390977424204,0.07642141363556008,benign_remove_tracking,tracking_original,23,target,0.8344229459762573,0.6967688483844242,0.3333333333333333,0.44022503516174405,0.23076923076923078
0.7189309957501813,0.20935254875837056,0.3802901395402132,0.05727403215496953,0.718020343569059,0.1990732374131551,0.381025608041573,0.05515250851236782,one_time_code,permission_slip,23,target,0.35896793007850647,0.5753846153846154,0.17701149425287357,0.2816020025031289,0.06666666666666667
0.7129639503498452,0.19446321454086096,0.37182568605327454,0.04991189506042976,0.705762411031513,0.19558617429741643,0.3696663073341473,0.05252214754724877,one_time_code,tracking_original,23,target,0.2507014572620392,0.5681470137825421,0.16099773242630386,0.244228432563791,0.05785123966942149
0.7348395570968856,0.21406678073257673,0.3934194383200379,0.06043195123238124,0.7326362352202757,0.2165896348186065,0.39942221806527584,0.057837397197221085,permission_slip,tracking_original,23,target,0.6165889501571655,0.6012509773260359,0.2161520190023753,0.3111395646606914,0.0847457627118644
